date,mess,meal,excellent,good,okay,poor,day,score,votes
2024-04-10,1,lunch,0.0,11.76470588235294,24.509803921568626,63.725490196078425,Wednesday,1.8431372549019607,102
2024-04-10,1,lunch,0.0,1.25,2.5,96.25,Wednesday,1.0875,80
2024-04-10,2,lunch,0.0,9.722222222222221,40.27777777777778,50.0,Wednesday,2.0972222222222223,72
2024-04-10,2,lunch,0.0,0.0,0.0,100.0,Wednesday,1.0,85
2024-04-11,2,breakfast,0.0,11.11111111111111,37.77777777777778,51.111111111111114,Thursday,2.088888888888889,45
2024-04-11,1,breakfast,0.0,6.976744186046512,23.255813953488374,69.76744186046513,Thursday,1.6744186046511629,86
2024-04-11,1,lunch,1.098901098901099,25.274725274725277,41.75824175824176,31.868131868131872,Thursday,2.6373626373626373,91
2024-04-11,2,lunch,0.0,5.128205128205129,14.102564102564104,80.76923076923077,Thursday,1.435897435897436,78
2024-04-12,2,breakfast,0.0,16.666666666666668,70.0,13.333333333333334,Friday,2.9,30
2024-04-12,1,breakfast,0.0,3.125,40.625,56.25,Friday,1.90625,32
2024-04-12,2,lunch,0.0,17.02127659574468,74.46808510638297,8.51063829787234,Friday,3.0,47
2024-04-12,2,lunch,0.0,11.363636363636365,63.63636363636364,25.000000000000004,Friday,2.6136363636363638,44
2024-04-12,1,lunch,0.0,35.18518518518518,42.592592592592595,22.22222222222222,Friday,2.9074074074074074,54
2024-04-12,1,lunch,0.0,12.244897959183675,44.89795918367347,42.85714285714286,Friday,2.2653061224489797,49
2024-04-12,2,dinner,2.4390243902439024,28.455284552845526,33.333333333333336,35.77235772357724,Friday,2.6178861788617884,123
2024-04-12,1,dinner,1.4285714285714286,14.285714285714286,48.57142857142857,35.714285714285715,Friday,2.4571428571428573,70
2024-04-13,1,breakfast,0.0,22.07792207792208,46.753246753246756,31.16883116883117,Saturday,2.5974025974025974,77
2024-04-13,2,breakfast,4.225352112676056,33.80281690140845,33.80281690140845,28.16901408450704,Saturday,2.859154929577465,71
2024-04-18,1,lunch,5.7142857142857135,62.857142857142854,22.857142857142854,8.571428571428571,Thursday,3.5714285714285716,105
2024-04-18,1,lunch,13.541666666666668,41.66666666666667,30.208333333333336,14.583333333333334,Thursday,3.3958333333333335,96
2024-04-18,1,dinner,0.9090909090909091,14.545454545454545,11.818181818181818,72.72727272727272,Thursday,1.709090909090909,110
2024-04-18,1,dinner,2.912621359223301,58.25242718446602,29.12621359223301,9.70873786407767,Thursday,3.4466019417475726,103
2024-04-18,2,lunch,3.225806451612903,25.806451612903224,21.50537634408602,49.46236559139785,Thursday,2.3333333333333335,93
2024-04-18,2,lunch,4.819277108433735,32.53012048192771,43.37349397590362,19.27710843373494,Thursday,3.036144578313253,83
2024-04-18,2,dinner,2.247191011235955,5.617977528089888,15.730337078651687,76.40449438202248,Thursday,1.5730337078651686,89
2024-04-18,2,dinner,2.4390243902439024,36.58536585365854,30.48780487804878,30.48780487804878,Thursday,2.8048780487804876,82
2024-04-18,1,lunch,8.196721311475411,49.18032786885246,31.147540983606557,11.475409836065573,Thursday,3.4262295081967213,61
2024-04-18,2,lunch,2.1739130434782608,15.217391304347824,15.217391304347824,67.39130434782608,Thursday,1.8478260869565217,46
2024-04-18,1,breakfast,0.0,0.0,10.679611650485437,89.32038834951456,Thursday,1.2135922330097086,103
2024-04-18,2,breakfast,0.0,5.7142857142857135,28.57142857142857,65.71428571428571,Thursday,1.7428571428571429,105
2024-04-18,2,dinner,0.0,0.0,10.309278350515463,89.69072164948453,Thursday,1.2061855670103092,97
2024-04-18,1,dinner,0.0,0.0,9.401709401709402,90.59829059829059,Thursday,1.188034188034188,117
2024-04-19,2,breakfast,1.4705882352941178,14.705882352941178,55.88235294117648,27.94117647058824,Friday,2.6176470588235294,68
2024-04-19,1,breakfast,0.0,18.75,65.625,15.625,Friday,2.875,64
2024-04-19,1,lunch,0.0,2.985074626865672,64.17910447761194,32.83582089552239,Friday,2.373134328358209,67
2024-04-19,2,lunch,0.0,10.526315789473683,47.368421052631575,42.10526315789473,Friday,2.263157894736842,57
2024-04-19,1,lunch,0.0,4.761904761904762,47.61904761904761,47.61904761904761,Friday,2.0952380952380953,63
2024-04-19,2,lunch,0.0,0.0,61.111111111111114,38.888888888888886,Friday,2.2222222222222223,54
2024-04-19,2,dinner,0.0,0.5102040816326531,12.244897959183675,87.24489795918367,Friday,1.260204081632653,196
2024-04-19,2,dinner,7.04225352112676,60.56338028169014,19.718309859154928,12.676056338028168,Friday,3.492957746478873,71
2024-04-20,1,breakfast,0.0,31.764705882352942,51.76470588235294,16.47058823529412,Saturday,2.988235294117647,85
2024-04-20,2,breakfast,0.0,22.388059701492537,67.16417910447761,10.447761194029852,Saturday,3.014925373134328,67
2024-04-21,1,breakfast,1.7241379310344827,27.586206896551722,58.62068965517241,12.068965517241379,Sunday,3.0689655172413794,58
2024-04-21,2,breakfast,4.225352112676056,61.97183098591549,22.535211267605632,11.267605633802816,Sunday,3.4788732394366195,71
2024-04-21,1,lunch,2.6315789473684212,22.368421052631582,28.947368421052634,46.05263157894737,Sunday,2.3552631578947367,76
2024-04-21,2,lunch,0.0,24.193548387096772,24.193548387096772,51.61290322580645,Sunday,2.2096774193548385,62
2024-04-21,2,dinner,0.7246376811594203,34.05797101449275,44.20289855072464,21.014492753623188,Sunday,2.9347826086956523,138
2024-04-21,1,dinner,0.0,3.4482758620689653,34.48275862068965,62.068965517241374,Sunday,1.793103448275862,87
2024-04-21,1,dinner,0.0,23.863636363636367,45.45454545454546,30.681818181818183,Sunday,2.625,88
2024-04-22,1,breakfast,0.0,3.75,3.75,92.5,Monday,1.1875,80
2024-04-22,2,breakfast,0.0,0.0,11.11111111111111,88.88888888888889,Monday,1.2222222222222223,72
2024-04-22,1,lunch,0.0,19.047619047619047,50.79365079365079,30.158730158730158,Monday,2.5873015873015874,63
2024-04-22,2,lunch,0.0,5.063291139240507,34.17721518987342,60.75949367088608,Monday,1.8354430379746836,79
2024-04-22,1,lunch,0.0,49.2063492063492,26.984126984126984,23.809523809523807,Monday,3.015873015873016,63
2024-04-22,2,lunch,0.0,12.500000000000002,38.63636363636364,48.86363636363637,Monday,2.147727272727273,88
2024-04-23,2,breakfast,0.0,16.129032258064516,20.43010752688172,63.44086021505376,Tuesday,1.89247311827957,93
2024-04-23,1,breakfast,0.0,19.10112359550562,56.17977528089888,24.719101123595507,Tuesday,2.696629213483146,89
2024-04-23,2,dinner,0.0,0.0,6.382978723404255,93.61702127659575,Tuesday,1.127659574468085,94
2024-04-23,2,dinner,0.0,6.097560975609756,26.829268292682926,67.07317073170732,Tuesday,1.7195121951219512,82
2024-04-24,1,lunch,7.368421052631579,20.0,22.105263157894736,50.526315789473685,Wednesday,2.336842105263158,95
2024-04-24,2,lunch,0.0,2.0833333333333335,15.625000000000002,82.29166666666667,Wednesday,1.375,96
2024-04-24,2,breakfast,0.0,2.3529411764705883,12.941176470588236,84.70588235294117,Wednesday,1.3294117647058823,85
2024-04-24,1,breakfast,1.25,8.75,15.0,75.0,Wednesday,1.6125,80
2024-04-24,1,lunch,0.0,13.23529411764706,36.76470588235294,50.0,Wednesday,2.1323529411764706,68
2024-04-24,2,lunch,0.0,6.329113924050633,59.493670886075954,34.17721518987342,Wednesday,2.3797468354430378,79
2024-04-24,1,dinner,1.1764705882352942,40.0,28.235294117647058,30.58823529411765,Wednesday,2.8117647058823527,85
2024-04-24,2,dinner,2.684563758389262,63.758389261744966,14.76510067114094,18.79194630872483,Wednesday,3.315436241610738,149
2024-04-25,2,breakfast,0.0,4.761904761904762,33.33333333333333,61.9047619047619,Thursday,1.8095238095238095,63
2024-04-25,1,breakfast,1.1904761904761905,2.380952380952381,55.95238095238095,40.476190476190474,Thursday,2.238095238095238,84
2024-04-25,1,dinner,0.0,4.716981132075472,5.660377358490566,89.62264150943396,Thursday,1.2547169811320755,106
2024-04-25,2,dinner,0.0,0.819672131147541,4.918032786885246,94.26229508196721,Thursday,1.1229508196721312,122
2024-04-26,1,breakfast,0.0,0.0,20.0,80.0,Friday,1.4,45
2024-04-26,2,breakfast,0.0,0.0,24.528301886792452,75.47169811320755,Friday,1.490566037735849,53
2024-04-26,2,breakfast,0.0,7.017543859649122,56.14035087719298,36.84210526315789,Friday,2.3333333333333335,57
2024-04-26,1,breakfast,0.0,3.4482758620689653,70.6896551724138,25.86206896551724,Friday,2.5172413793103448,58
2024-04-27,2,breakfast,0.0,0.0,6.0,94.0,Saturday,1.12,100
2024-04-27,1,breakfast,0.0,1.9047619047619047,14.285714285714285,83.80952380952381,Saturday,1.3428571428571427,105
2024-04-27,2,lunch,0.0,0.0,26.13636363636364,73.86363636363637,Saturday,1.5227272727272727,88
2024-04-27,1,lunch,0.0,15.789473684210526,38.94736842105263,45.26315789473684,Saturday,2.2526315789473683,95
2024-04-27,1,dinner,0.0,0.0,28.947368421052634,71.05263157894737,Saturday,1.5789473684210527,76
2024-04-27,2,dinner,0.0,0.0,24.675324675324674,75.32467532467533,Saturday,1.4935064935064934,77
2024-04-28,1,breakfast,14.814814814814813,16.049382716049383,53.08641975308642,16.049382716049383,Sunday,3.1358024691358026,81
2024-04-28,2,breakfast,23.529411764705884,23.529411764705884,28.235294117647058,24.705882352941178,Sunday,3.211764705882353,85
2024-04-28,2,lunch,0.0,0.0,31.818181818181817,68.18181818181819,Sunday,1.6363636363636365,66
2024-04-28,1,lunch,0.0,22.666666666666664,25.333333333333332,52.0,Sunday,2.1866666666666665,75
2024-04-28,2,dinner,0.0,11.304347826086957,66.95652173913044,21.73913043478261,Sunday,2.6782608695652175,115
2024-04-28,1,dinner,0.0,5.0,55.0,40.0,Sunday,2.25,80
2024-04-29,1,lunch,1.1904761904761905,41.666666666666664,40.476190476190474,16.666666666666668,Monday,3.107142857142857,84
2024-04-29,2,breakfast,1.0101010101010102,0.0,6.0606060606060606,92.92929292929294,Monday,1.1616161616161615,99
2024-04-29,1,breakfast,1.8867924528301887,4.716981132075472,6.60377358490566,86.79245283018868,Monday,1.349056603773585,106
2024-05-02,2,dinner,0.0,0.0,9.278350515463917,90.72164948453607,Thursday,1.1855670103092784,97
2024-05-02,1,dinner,0.0,2.542372881355932,5.084745762711864,92.3728813559322,Thursday,1.1779661016949152,118
